what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315894774953
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1315894778140
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1315894778281
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1315894778312
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1315894778375
opened,editor,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1315894778578
activated,editor,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1315894778593
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1315894781140
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1315894781265
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1315894788062
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1315894798703
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1315894800046
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1315894826281
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1315894827687
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1315894830718
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1315894830734
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1315894830734
closed,editor,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1315894830843
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1315894830875
error,log,,,"An exception occurred while dispatching debug events.",1315894830890
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1315894830890
error,log,,,"An exception occurred while dispatching debug events.",1315894830890
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1315894832250
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1315894834031
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1315894837203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315894839312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902723924
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902724487
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902724596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902725455
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902727565
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315902727830
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1315902728190
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1315902728190
