what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284033029458
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284033034302
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284033037239
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284033071973
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284034777208
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284034779442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284034788473
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284034788520
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284034802692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035124630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284035132802
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284035134161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035138677
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035204348
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284035204395
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284035209583
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284035231208
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284035235411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035236520
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035237677
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035239770
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035241927
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035242958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284035264458
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284035264661
