what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findPrevious",1284637585859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findPrevious",1284637586734
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findPrevious",1284637588125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findPrevious",1284637591718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findPrevious",1284637592093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637592937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637593234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637593468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637594046
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637594375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637594781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637595125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.findNext",1284637595437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284637600703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637601953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637611921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637612578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637622750
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1284637625906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284637636281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637636859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637637546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637638296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637651343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637652046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637684125
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284637686531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637687328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1284637687359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637690859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637693171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1284637693203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637695312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637698796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1284637698828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637784984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284637794750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637796171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637855796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637857640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637857781
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1284637865687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637873343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637874218
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284637876062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637877421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1284637877453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637880062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284637902937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284637903390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284637904296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284637914656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637915812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637927578
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284637930031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1284637930750
closed,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284637931171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637940968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637945125
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1284637946109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637949640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637954453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284637954687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638014453
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284638017953
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284638018125
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284638018171
error,log,,,"Cannot find builtin/gnu.mk",1284638041015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638058125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638074109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638077078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638099750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638111328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638152046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284638158250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284648793484
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284648809468
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284648810015
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284648810125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1284648814828
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284648971390
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649006062
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649011843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649013109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284649013562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649015531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649016515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284649019781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649021390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649112953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649112953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649112968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649132781
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649151781
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649162015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649166062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284649166765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649167953
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649168203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284649170046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649171203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649199062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284649199734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284649200031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284649200437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284649200921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284649201343
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284649210265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649212265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649213687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284649214000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649215218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649215828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649218062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649224234
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649256656
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649267796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649270687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649272921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649292109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649296187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649296984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649313125
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649327843
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649340250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284649355078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649364968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649366781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649367562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649371171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649376328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649376859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649407515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649433078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649490765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649493265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649514093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284649540843
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649580718
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649602343
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649611765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649619484
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649620578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649621406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284649624500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649625968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649659375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649686281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649739546
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284649741562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649742046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649743843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284649744390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1284649745265
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284649747796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284649748812
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649752453
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649752484
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649753781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.maximizePart",1284649754781
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649756234
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649789734
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1284649801890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284649804546
